"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P","J","Y","K","N","H","M","E","U","色"
13117001000,13117,"10","みたまこふん","ミタマ古墳","北区 赤羽台一丁目","[古墳時代]","古墳","円墳?　[古墳時代]石棺?","直刀?",139.7149684,35.7790944,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117001100,13117,"11","てんのうづかこふん","天王塚古墳","北区 赤羽台一丁目","[古墳時代]","古墳","[古墳時代]石棺?","人骨",139.7153461,35.77789671,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117001400,13117,"14","おおつかこふん","大塚古墳","北区 赤羽西五丁目","[古墳時代]","古墳","円墳","",139.7085483,35.77483277,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117002000,13117,"20","ふじづかこふん","富士塚古墳","北区 中十条二丁目","[古墳時代]","古墳","円墳","",139.725307,35.76289895,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117002200,13117,"22","おうじいなりうらこふん","王子稲荷裏古墳","北区 王子本町二丁目","[古墳時代]","古墳","","人骨",139.7328975,35.75601366,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117002400,13117,"24","よもとぎいなりこふん","四本木稲荷古墳","北区 滝野川三丁目","[古墳時代]","古墳","円墳","",139.7291601,35.74960878,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117002600,13117,"26","たきのがわこふん","滝野川古墳","北区 滝野川三丁目","[古墳時代]","古墳","円墳","土師器　陶磁器",139.7302587,35.74782551,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117002800,13117,"28","かっちゅうづかこふん","甲胄塚古墳","北区 上中里一丁目","[古墳時代]","古墳","","",139.7459307,35.74667603,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004100,13117,"41","たばたにしだいどおりいせき","田端西台通遺跡","北区 田端二丁目　 田端三丁目　 田端四丁目　 田端五丁目　 田端六丁目","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・貝塚・古墳","[縄文時代]堅穴建物址　土坑　[弥生時代]堅穴建物址　方形周溝墓　[古墳時代]堅穴建物址　円墳　住居址　[奈良時代][平安時代]堅穴建物址　掘立柱建物址　住居址　[平安時代]土坑　溝　畝[中世]溝址","縄文土器　弥生土器　土師器　須恵器　灰釉陶器　金属製品　石製品　土製器　銭貨　陶磁器　ガラス製品　石器　鉄製品　帯金具　ガラス小玉　鉄釧",139.7576637,35.73804458,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"green"
13117004102,13117,"41-2","たばたにしだいどおり1ごうこふん","田端西台通1号古墳","北区 田端三丁目","[古墳時代]","古墳","[古墳時代]周溝","土師器",139.7558398,35.73777288,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004103,13117,"41-3","たばたにしだいどおり2ごうこふん","田端西台通2号古墳","北区 田端三丁目","[古墳時代]","古墳","[古墳時代]周溝","",139.7557883,35.73759174,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004104,13117,"41-4","たばたにしだいどおり3ごうこふん","田端西台通3号古墳","北区 田端三丁目","[古墳時代]","古墳","[古墳時代]周溝","",139.7559428,35.73742453,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004105,13117,"41-5","たばたにしだいどおり4ごうこふん","田端西台通4号古墳","北区 田端三丁目","[古墳時代]","古墳","[古墳時代]周溝","",139.7560286,35.73722946,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004500,13117,"45","じゅうじょうだいこふんぐん","十条台古墳群","北区 中十条二丁目　 中十条三丁目","[古墳時代]","古墳群","円墳　[古墳時代]周溝","土師器　須恵器　円筒埴輪",139.725513,35.76342827,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13117004600,13117,"46","あすかやまこふんぐん","飛鳥山古墳群","北区 西ヶ原二丁目　 王子一丁目","[古墳時代]","古墳群","円墳　[古墳時代]主体部　周溝","縄文土器　弥生土器　土師器　須恵器",139.7391672,35.75018686,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13119000700,13119,"7","すがわらじんじゃだいちうえいせき","菅原神社台地上遺跡","板橋区 成増四丁目　 成増五丁目","[旧石器時代][縄文時代（前期）][弥生時代（後期）][古墳時代][平安時代][近世]","集落・古墳","[旧石器時代]ブロック　礫群　[縄文時代]住居　炉穴　焼土　土坑　墓壙　[弥生時代]住居　掘立柱建物　ピット　焼土　土坑　[古墳時代]円墳　方形周溝墓　[平安時代]住居　[近世]土坑　溝状遺構","ナイフ形石器　台形様石器　剥片　礫　縄文土器　磨斧　石鏃　石皿　台石　弥生土器　土師器　須恵器　土製玉類　ガラス小玉　けつ状耳飾　陶磁器　鉄製品　ガラス製品",139.6316049,35.78356942,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"green"
13119014100,13119,"141","","板橋区No.141遺跡","板橋区 赤塚八丁目","［古墳時代］","古墳","","",139.647578,35.78014711,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13119015100,13119,"151","","板橋区No.151遺跡","板橋区 中台三丁目","[古墳時代]","古墳","","円筒埴輪",139.6782541,35.77124659,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13119015800,13119,"158","おいせづかこふん","お伊勢塚古墳","板橋区 志村二丁目","[古墳時代]","古墳","","",139.6855427,35.77603154,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121000400,13121,"4","いりやこふん","入谷古墳","足立区 入谷二丁目　 舎人六丁目","[古墳時代]","古墳","円墳","土師器　須恵器　土錘",139.7649973,35.81133801,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121000500,13121,"5","ひじりづかこふん","聖塚古墳","足立区 東伊興一丁目","[古墳時代]","古墳","円墳","土師器　須恵器　土錘　石製模造品",139.7840174,35.80502144,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121001001,13121,"10-1","しらはたづかこふんぐんしらはたづかこふん","白旗塚古墳群・白旗塚古墳","足立区 東伊興三丁目","[古墳時代]","古墳","※遺跡範囲のすべてが、東京都指定史跡白幡塚古墳となっています。","",139.7927035,35.80117889,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121001002,13121,"10-2","しらはたづかこふんぐん・かぶとづかこふん","白旗塚古墳群・甲塚古墳","足立区 東伊興三丁目","[古墳時代]","古墳","円墳","",139.7918108,35.8014295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121001003,13121,"10-3","しらはたづかこふんぐん・すりばちづかこふん","白旗塚古墳群・摺鉢塚古墳","足立区 東伊興三丁目","[古墳時代]","古墳","円墳","円筒埴輪　形象埴輪（人物・馬）　鋸歯文鏡　直刀　銅釧",139.7927035,35.8017358,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121001100,13121,"11","かねづかこふん","金塚古墳","足立区 東伊興二丁目","[古墳時代]","古墳","円墳?","",139.7884806,35.80524419,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121001200,13121,"12","ふなやまづかこふん","船山塚古墳","足立区 東伊興二丁目","[古墳時代]","古墳","円墳","",139.785219,35.80571754,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121002100,13121,"21","はくさんづかこふん","白山塚古墳","足立区 花畑五丁目","[古墳時代]","古墳","円墳","",139.8114489,35.80761089,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121002200,13121,"22","いっぽんまつこふん","一本松古墳","足立区 花畑五丁目","[古墳時代]","古墳","円墳","土師器　円筒埴輪",139.8127535,35.80788932,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13121002400,13121,"24","おおやたこふん","大谷田古墳","足立区 大谷田一丁目","[古墳時代]","古墳","","",139.848298,35.77906669,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13122000600,13122,"6","しばまたはちまんじんじゃこふん","柴又八幡神社古墳","葛飾区 柴又三丁目","[古墳時代]","古墳","※遺跡範囲のすべてが、葛飾区指定史跡柴又八幡神社の古墳石槨となっています。　 円墳　[古墳時代]横穴式石室　周溝","土師器　須恵器　鉄鏃　刀子　円筒埴輪　直刀　馬具　朱塊　人骨",139.8751712,35.75831794,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13122001100,13122,"11","たていしさまいせき","立石様遺跡","葛飾区 立石八丁目","[古墳時代？]","古墳？","","",139.8567598,35.73976267,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13122001200,13122,"12","なんぞういんうらこふん","南蔵院裏古墳","葛飾区 立石八丁目","[古墳時代]","古墳","","土師器　須恵器　円筒埴輪　人物埴輪",139.8573262,35.7394004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13122001300,13122,"13","くまのじんじゃこふん","熊野神社古墳","葛飾区 立石八丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器　須恵器　陶器　鉄製品　鋤先",139.8576352,35.73979054,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13201002900,13201,"29","ととのいこふん","調井古墳","八王子市 川口町","[古墳時代][奈良時代]","古墳","","",139.2883443,35.68761891,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"green"
13201008900,13201,"89","ひよどりやまこふん","鵯山古墳","八王子市 暁町二丁目","[古墳時代]","古墳","[古墳時代]竪穴式石室","",139.3371218,35.67205704,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13201010400,13201,"104","きたおおやこふん","北大谷古墳","八王子市 大谷町","[古墳時代]","古墳","円墳　[古墳時代]横穴式石室","",139.3486231,35.67272641,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13201102500,13201,"1025","いっぽんまつこふん","一本松古墳","八王子市 楢原町","[古墳時代]","古墳","","",139.3073147,35.67917264,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13201102600,13201,"1026","かしまきたこふん","鹿島北古墳","八王子市 楢原町","[古墳時代]","古墳","","",139.3088542,35.6757689,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13202001200,13202,"12","","立川市No.12遺跡","立川市 柴崎町二丁目","[古墳時代]","古墳","","",139.4078046,35.69540865,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13202001300,13202,"13","","立川市No.13遺跡","立川市 柴崎町四丁目","[古墳時代]","古墳","","",139.4054696,35.68993898,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13202001600,13202,"16","","立川市No.16遺跡","立川市 柴崎町四丁目","[古墳時代]","古墳","","",139.404577,35.68968802,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13204001300,13204,"13","てんもんだいこうないこふん","天文台構内古墳","三鷹市 大沢二丁目","[古墳時代][奈良時代]","古墳","","",139.5389942,35.67418323,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"green"
13206000401,13206,"04-1","たかくらこふんぐん1ごうふん","高倉古墳群1号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4664047,35.66767101,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000402,13206,"04-2","たかくらこふんぐん2ごうふん","高倉古墳群2号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器",139.4674728,35.66994331,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000403,13206,"04-3","たかくらこふんぐん3ごうふん","高倉古墳群3号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器　須恵器",139.4654823,35.66918099,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000404,13206,"04-4","たかくらこふんぐん4ごうふん","高倉古墳群4号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4670391,35.66970076,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000405,13206,"04-5","たかくらこふんぐん5ごうふん","高倉古墳群5号墳","府中市 片町二丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器　土器",139.4689057,35.67005159,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000406,13206,"04-6","たかくらこふんぐん6ごうふん","高倉古墳群6号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　砥石　臼玉　直刀　短刀　耳環　刀子",139.4669734,35.66843915,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000407,13206,"04-7","たかくらこふんぐん7ごうふん","高倉古墳群7号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　刀子",139.4671582,35.66868743,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000408,13206,"04-8","たかくらこふんぐん8ごうふん","高倉古墳群8号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4667246,35.6685431,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000409,13206,"04-9","たかくらこふんぐん9ごうふん","高倉古墳群9号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　銅製品　小玉　はばき　耳環",139.4667531,35.66836457,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000410,13206,"04-10","たかくらこふんぐん10ごうふん","高倉古墳群10号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","刀子　丸玉　切子玉　算盤玉　直刀　短刀　耳環",139.4664688,35.66853202,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000411,13206,"04-11","たかくらこふんぐん11ごうふん","高倉古墳群11号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器",139.4665398,35.66836457,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000412,13206,"04-12","たかくらこふんぐん12ごうふん","高倉古墳群12号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4663764,35.66870528,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000413,13206,"04-13","たかくらこふんぐん13ごうふん","高倉古墳群13号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","",139.4663479,35.66828946,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000414,13206,"04-14","たかくらこふんぐん14ごうふん","高倉古墳群14号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4661489,35.66828374,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000415,13206,"04-15","たかくらこふんぐん15ごうふん","高倉古墳群15号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4667744,35.66785631,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000416,13206,"04-16","たかくらこふんぐん16ごうふん","高倉古墳群16号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4668029,35.66801805,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000417,13206,"04-17","たかくらこふんぐん17ごうふん","高倉古墳群17号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器",139.4664545,35.66794294,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000419,13206,"04-19","たかくらこふんぐん19ごうふん","高倉古墳群19号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4655321,35.66955635,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000420,13206,"04-20","たかくらこふんぐん20ごうふん","高倉古墳群20号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器",139.4636625,35.67035912,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000422,13206,"04-22","たかくらこふんぐん22ごうふん","高倉古墳群22号墳","府中市片町二丁目","[古墳時代]","古墳","円墳","",139.4695013,35.669296,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000423,13206,"04-23","たかくらこふんぐん23ごうふん","高倉古墳群23号墳","府中市片町二丁目","[古墳時代]","古墳","円墳","",139.4695854,35.66959118,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000424,13206,"04-24","たかくらこふんぐん24ごうふん","高倉古墳群24号墳","府中市分梅町一丁目","[古墳時代]","古墳","円墳","",139.4652734,35.66843735,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000425,13206,"04-25","たかくらこふんぐん25ごうふん","高倉古墳群25号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳","",139.4681483,35.66905561,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000426,13206,"04-26","たかくらこふんぐん26ごうふん","高倉古墳群26号墳","府中市分梅町一丁目","[古墳時代]","古墳","円墳 竪穴建物跡　土坑　その他遺構","須恵器",139.4658296,35.66739574,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000427,13206,"04-27","たかくらこふんぐん27ごうふん","高倉古墳群27号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]木棺","銅製品",139.4663231,35.66988855,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000428,13206,"04-28","たかくらこふんぐん28ごうふん","高倉古墳群28号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳","",139.4629757,35.66750033,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000429,13206,"04-29","たかくらこふんぐん29ごうふん","高倉古墳群29号墳","府中市分梅町一丁目","[古墳時代]","古墳","円墳","",139.4643704,35.66831965,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000461,13206,"04-A","","府中市No.4-A遺跡","府中市分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]石室?","",139.4673745,35.66831965,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000462,13206,"04-G","","府中市No.4-G遺跡","府中市 美好町三丁目","[古墳時代?]","古墳?","[古墳時代]石室?","",139.4680397,35.66901695,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000463,13206,"04-H","","府中市No.4-H遺跡","府中市 美好町三丁目","[古墳時代?]","古墳?","円墳?","",139.4648211,35.66950505,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000464,13206,"04-I","みみづか","耳塚","府中市 美好町三丁目","[古墳時代?]","古墳?","円墳?　2基","",139.4636783,35.66985156,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000465,13206,"04-K","おおつか","大塚","府中市 美好町三丁目","[古墳時代?]","古墳?","円墳","",139.4633501,35.66907244,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206000421,13206,"04-21","たかくらこふんぐん21ごうふん","高倉古墳群21号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4634424,35.66980022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206002300,13206,"23","しらいとだいこふんぐん","白糸台古墳群","府中市 白糸台四丁目 白糸台五丁目","[古墳時代]","古墳","1号墳：所在地-五丁目20 検出遺構-周溝 出土遺物-土師器・鉄鏃 2号墳：所在地-五丁目16 検出遺構-周溝 出土遺物-土師器 3号墳：所在地-五丁目21 検出遺構-周溝 4号墳：所在地-五丁目19 検出遺構-横穴式石室 5号墳：所在地-五丁目19 検出遺構-横穴式石室 6号墳（瘧塚）：所在地-六丁目40 検出遺構-周溝","土師器 鉄鏃",139.5124749,35.66363144,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206002400,13206,"24","","府中市No.24古墳","府中市","[古墳時代]","古墳","3基","",139.5045166,35.66421917,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206003600,13206,"36","むさしふちゅうくまのじんじゃこふん","武蔵府中熊野神社古墳","府中市 西府町二丁目","[古墳時代]","古墳","上円下方墳 ※遺跡範囲のすべてが国指定史跡武蔵府中熊野神社古墳となっています。","鞘尻金具 刀子 鉄釘 玉類 土師器 須恵器 陶磁器",139.4569602,35.67534549,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13206003701,13206,"37-1","みたけづかこぐふんぐん１ごうふん","御嶽塚古墳群１号墳","府中市 本宿町一丁目","[古墳時代]","古墳","円墳 周溝","石製紡錘車",139.4590545,35.66870756,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13207002100,13207,"21","","昭島市No.21遺跡","昭島市 福島町二丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","土師器 鉄刀",139.3789227,35.6988614,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13207004300,13207,"43","じょうどこふんぐんいせき","浄土古墳群","昭島市 田中町二丁目","[古墳時代]","古墳","※遺跡範囲のすべてが昭島市指定史跡浄土古墳となっています。","縄文土器 打斧 耳環 素焼土器",139.3558592,35.69961695,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13207004400,13207,"44","","昭島市No.44遺跡","昭島市 大神町三丁目","[古墳時代][奈良時代]","古墳","[古墳時代]横穴式石室","直刀",139.3627552,35.69930957,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"green"
13207004600,13207,"46","きょうづかしたこふん","経塚下古墳","昭島市 宮沢町","[古墳時代][奈良時代]","古墳","[古墳時代]竪穴式石室","鉄鏃 刀子",139.3650898,35.70053632,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"green"
13208004600,13208,"46","しもふだいせき","下布田遺跡","調布市 布田三丁目 布田六丁目","[縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][近世]","包蔵地・集落・古墳","[縄文時代]陥し穴 甕棺墓 土壙墓 埋甕 配石 [平安時代]住居 掘立柱建物 土坑 [奈良時代][平安時代][中世]土坑 土壙墓","縄文土器 石器 耳飾 石剣 石刀 石冠 土偶 土版 土師器 須恵器 墨書土器 石製品 鉄製品 紡錘車 陶磁器 板碑 五輪塔 鉄滓 獣骨",139.5495276,35.64537974,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"green"
13208005101,13208,"51-1","とびたきゅう1ごうふん","飛田給1号墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]周溝","土師器",139.5199084,35.65960051,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005102,13208,"51-2","とびたきゅう2ごうふん","飛田給2号墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]周溝","土師器",139.5197901,35.65949224,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005103,13208,"51-3","とびたきゅう3ごうふん","飛田給3号墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]周溝","土師器",139.5193283,35.65962784,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005104,13208,"51-4","とびたきゅう4ごうふん","飛田給4号墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]周溝","土師器　青銅製品",139.5191167,35.65957043,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005105,13208,"51-5","とびたきゅう5ごうふん","飛田給5号墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]周溝","",139.5202279,35.65927492,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005106,13208,"51-6","さくらづか1ごうこふん","桜塚1号古墳","調布市 飛田給二丁目","[古墳時代]","古墳","","",139.5199443,35.65879903,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005107,13208,"51-7","さくらづか2ごうこふん","桜塚2号古墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","鉄鏃　刀子　玉類　金環　銀環　陶磁器",139.5219643,35.65781005,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005108,13208,"51-8","さくらづか3ごうこふん","桜塚3号古墳","調布市 飛田給二丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","刀子　棗玉　鍔　人骨",139.5224726,35.65715878,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
13208005109,13208,"51-9","さくらづか4ごうこふん","桜塚4号古墳","調布市 飛田給二丁目","[古墳時代]","古墳","","",139.520949,35.65888988,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"green"
